code,name,pop_dens,total_pop,country_percentage,fecha,dia_inicio,dia_cuarentena,provincia,ciudad,tot_casosconf,nue_casosconf,tot_fallecidos,transmision_tipo,informe_tipo,fuente
AR-S,Santa Fe,"24,02",3194537,"7,96",6/07/2020,124,108,Santa Fe,C_Indeterminada,80446,5,1582,transmision comunitaria,informe provincial,
AR-S,Santa Fe,"24,02",3194537,"7,96",7/07/2020,125,109,Santa Fe,C_Indeterminada,83425,9,1643,transmision comunitaria,informe provincial,
AR-S,Santa Fe,"24,02",3194537,"7,96",8/07/2020,126,110,Santa Fe,C_Indeterminada,87021,14,1694,transmision comunitaria,informe provincial,
AR-S,Santa Fe,"24,02",3194537,"7,96",9/07/2020,127,111,Santa Fe,C_Indeterminada,90690,15,1720,transmision comunitaria,informe provincial,
AR-S,Santa Fe,"24,02",3194537,"7,96",10/07/2020,128,112,Santa Fe,C_Indeterminada,94058,6,1774,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",20/03/2020,16,0,Santiago del Estero,C_Indeterminada,160,1,7,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/20-03-20_reporte_diario_covid_19_2.pdf
AR-G,Santiago del Estero,"6,41",874006,"2,18",27/03/2020,23,7,Santiago del Estero,C_Indeterminada,691,1,21,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf
AR-G,Santiago del Estero,"6,41",874006,"2,18",2/04/2020,29,13,Santiago del Estero,C_Indeterminada,1238,1,39,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",4/04/2020,31,15,Santiago del Estero,C_Indeterminada,1443,1,48,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/04-04-20-reporte-vespertino-covid-19.pdf
AR-G,Santiago del Estero,"6,41",874006,"2,18",6/04/2020,33,17,Santiago del Estero,C_Indeterminada,1621,5,57,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",11/04/2020,38,22,Santiago del Estero,C_Indeterminada,2133,3,93,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",25/04/2020,52,36,Santiago del Estero,C_Indeterminada,3776,1,185,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",26/04/2020,53,37,Santiago del Estero,C_Indeterminada,3888,2,192,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",10/05/2020,67,51,Santiago del Estero,C_Indeterminada,6032,1,305,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",11/05/2020,68,52,Santiago del Estero,C_Indeterminada,6277,0,314,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",12/05/2020,69,53,Santiago del Estero,C_Indeterminada,6563,0,319,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",13/05/2020,70,54,Santiago del Estero,C_Indeterminada,6878,0,329,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",14/05/2020,71,55,Santiago del Estero,C_Indeterminada,7133,0,353,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",15/05/2020,72,56,Santiago del Estero,C_Indeterminada,7478,0,356,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",16/05/2020,73,57,Santiago del Estero,C_Indeterminada,7805,0,363,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",17/05/2020,74,58,Santiago del Estero,C_Indeterminada,8068,0,373,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",18/05/2020,75,59,Santiago del Estero,C_Indeterminada,8371,0,382,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",19/05/2020,76,60,Santiago del Estero,C_Indeterminada,8809,6,393,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",20/05/2020,77,61,Santiago del Estero,C_Indeterminada,9285,0,403,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",21/05/2020,78,62,Santiago del Estero,C_Indeterminada,9929,0,416,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",22/05/2020,79,63,Santiago del Estero,C_Indeterminada,10648,0,433,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",23/05/2020,80,64,Santiago del Estero,C_Indeterminada,11349,0,445,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",24/05/2020,81,65,Santiago del Estero,C_Indeterminada,12076,0,452,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",25/05/2020,82,66,Santiago del Estero,C_Indeterminada,12625,0,467,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",26/05/2020,83,67,Santiago del Estero,C_Indeterminada,13226,0,490,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",28/06/2020,116,100,Santiago del Estero,C_Indeterminada,59933,1,1232,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",29/06/2020,117,101,Santiago del Estero,C_Indeterminada,62268,1,1280,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",30/06/2020,118,102,Santiago del Estero,C_Indeterminada,64530,0,1307,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",1/07/2020,119,103,Santiago del Estero,C_Indeterminada,67190,1,1351,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",2/07/2020,120,104,Santiago del Estero,C_Indeterminada,69941,0,1385,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",3/07/2020,121,105,Santiago del Estero,C_Indeterminada,72784,0,1437,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",4/07/2020,122,106,Santiago del Estero,C_Indeterminada,75371,0,1481,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",5/07/2020,123,107,Santiago del Estero,C_Indeterminada,77812,0,1507,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",6/07/2020,124,108,Santiago del Estero,C_Indeterminada,80447,1,1582,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",7/07/2020,125,109,Santiago del Estero,C_Indeterminada,83426,1,1643,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",8/07/2020,126,110,Santiago del Estero,C_Indeterminada,87029,8,1694,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",9/07/2020,127,111,Santiago del Estero,C_Indeterminada,90691,1,1720,transmision comunitaria,informe provincial,
AR-G,Santiago del Estero,"6,41",874006,"2,18",10/07/2020,128,112,Santiago del Estero,C_Indeterminada,94058,0,1774,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",24/03/2020,20,4,La Pampa,C_Indeterminada,385,1,10,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/24-03-20-reporte-diario-vespertino-covid-19_0.pdf
AR-L,La Pampa,"2,22",318951,"0,80",29/03/2020,25,9,La Pampa,C_Indeterminada,818,2,23,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf
AR-L,La Pampa,"2,22",318951,"0,80",8/04/2020,35,19,La Pampa,C_Indeterminada,1768,1,67,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",10/04/2020,37,21,La Pampa,C_Indeterminada,1943,1,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
AR-L,La Pampa,"2,22",318951,"0,80",14/06/2020,102,86,La Pampa,C_Indeterminada,31548,1,833,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",15/06/2020,103,87,La Pampa,C_Indeterminada,32769,0,853,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",16/06/2020,104,88,La Pampa,C_Indeterminada,34108,0,877,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",17/06/2020,105,89,La Pampa,C_Indeterminada,35522,0,913,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",18/06/2020,106,90,La Pampa,C_Indeterminada,37452,0,944,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",19/06/2020,107,91,La Pampa,C_Indeterminada,39495,0,978,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",20/06/2020,108,92,La Pampa,C_Indeterminada,41165,0,992,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",21/06/2020,109,93,La Pampa,C_Indeterminada,42738,0,1009,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",22/06/2020,110,94,La Pampa,C_Indeterminada,44901,0,1038,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",23/06/2020,111,95,La Pampa,C_Indeterminada,47130,0,1077,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",24/06/2020,112,96,La Pampa,C_Indeterminada,49783,1,1112,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",25/06/2020,113,97,La Pampa,C_Indeterminada,52361,0,1147,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",26/06/2020,114,98,La Pampa,C_Indeterminada,55282,0,1183,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",27/06/2020,115,99,La Pampa,C_Indeterminada,57699,0,1206,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",28/06/2020,116,100,La Pampa,C_Indeterminada,59902,0,1229,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",29/06/2020,117,101,La Pampa,C_Indeterminada,62213,0,1279,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",30/06/2020,118,102,La Pampa,C_Indeterminada,64487,0,1307,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",1/07/2020,119,103,La Pampa,C_Indeterminada,67153,0,1350,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",2/07/2020,120,104,La Pampa,C_Indeterminada,69888,0,1385,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",3/07/2020,121,105,La Pampa,C_Indeterminada,72714,0,1436,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",4/07/2020,122,106,La Pampa,C_Indeterminada,75292,0,1479,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",5/07/2020,123,107,La Pampa,C_Indeterminada,77782,0,1503,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",6/07/2020,124,108,La Pampa,C_Indeterminada,80382,0,1577,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",7/07/2020,125,109,La Pampa,C_Indeterminada,83335,0,1642,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",8/07/2020,126,110,La Pampa,C_Indeterminada,86931,0,1694,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",9/07/2020,127,111,La Pampa,C_Indeterminada,90619,0,1719,transmision comunitaria,informe provincial,
AR-L,La Pampa,"2,22",318951,"0,80",10/07/2020,128,112,La Pampa,C_Indeterminada,93988,0,1771,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",21/03/2020,17,1,Mendoza,C_Indeterminada,213,5,8,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",25/03/2020,21,5,Mendoza,C_Indeterminada,478,1,12,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/25-03-20-reporte-diario-vespertino-covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",26/03/2020,22,6,Mendoza,C_Indeterminada,590,1,16,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/26-03-20-reporte-diario-vespertino-covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",27/03/2020,23,7,Mendoza,C_Indeterminada,684,1,20,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",28/03/2020,24,8,Mendoza,C_Indeterminada,744,1,23,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",29/03/2020,25,9,Mendoza,C_Indeterminada,820,1,23,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",30/03/2020,26,10,Mendoza,C_Indeterminada,959,3,26,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",31/03/2020,27,11,Mendoza,C_Indeterminada,1023,2,30,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",1/04/2020,28,12,Mendoza,C_Indeterminada,1105,10,34,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/01-04-20_reporte-vespertino_covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",2/04/2020,29,13,Mendoza,C_Indeterminada,1266,0,40,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",3/04/2020,30,14,Mendoza,C_Indeterminada,1342,2,45,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",5/04/2020,32,16,Mendoza,C_Indeterminada,1527,2,50,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/05-04-20-reporte-vespertino-covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",6/04/2020,33,17,Mendoza,C_Indeterminada,1599,1,56,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",7/04/2020,34,18,Mendoza,C_Indeterminada,1697,2,64,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",8/04/2020,35,19,Mendoza,C_Indeterminada,1774,6,67,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",9/04/2020,36,20,Mendoza,C_Indeterminada,1893,2,83,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",10/04/2020,37,21,Mendoza,C_Indeterminada,1952,9,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",11/04/2020,38,22,Mendoza,C_Indeterminada,2099,5,93,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",12/04/2020,39,23,Mendoza,C_Indeterminada,2188,3,99,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",13/04/2020,40,24,Mendoza,Mendoza,2267,2,102,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",14/04/2020,41,25,Mendoza,Mendoza,2418,3,108,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",15/04/2020,42,26,Mendoza,Malargüe,2553,1,115,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",16/04/2020,43,27,Mendoza,C_Indeterminada,2650,5,122,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",17/04/2020,44,28,Mendoza,C_Indeterminada,2748,1,129,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",19/04/2020,46,30,Mendoza,C_Indeterminada,2926,3,134,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",20/04/2020,47,31,Mendoza,C_Indeterminada,3014,1,137,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",22/04/2020,49,33,Mendoza,C_Indeterminada,3261,1,159,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",23/04/2020,50,34,Mendoza,C_Indeterminada,3422,1,165,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",28/04/2020,55,39,Mendoza,C_Indeterminada,4106,1,206,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",29/04/2020,56,40,Mendoza,C_Indeterminada,4272,2,213,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",30/04/2020,57,41,Mendoza,C_Indeterminada,4407,5,218,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",1/05/2020,58,42,Mendoza,C_Indeterminada,4522,1,225,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",2/05/2020,59,43,Mendoza,C_Indeterminada,4679,0,237,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",3/05/2020,60,44,Mendoza,C_Indeterminada,4780,0,246,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/03-05-20_reporte_vespertino_covid_19.pdf
AR-M,Mendoza,"11,68",1738929,"4,33",5/05/2020,62,46,Mendoza,C_Indeterminada,5019,1,264,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",8/05/2020,65,49,Mendoza,C_Indeterminada,5609,1,293,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",9/05/2020,66,50,Mendoza,C_Indeterminada,5771,0,300,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",10/05/2020,67,51,Mendoza,C_Indeterminada,6029,0,305,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",12/05/2020,69,53,Mendoza,C_Indeterminada,6561,1,319,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",13/05/2020,70,54,Mendoza,C_Indeterminada,6873,0,329,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",14/05/2020,71,55,Mendoza,C_Indeterminada,7128,0,352,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",15/05/2020,72,56,Mendoza,C_Indeterminada,7461,0,356,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",16/05/2020,73,57,Mendoza,C_Indeterminada,7798,0,363,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",17/05/2020,74,58,Mendoza,C_Indeterminada,8066,0,372,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",18/05/2020,75,59,Mendoza,C_Indeterminada,8364,0,382,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",19/05/2020,76,60,Mendoza,C_Indeterminada,8797,2,393,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",20/05/2020,77,61,Mendoza,C_Indeterminada,9281,0,402,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",21/05/2020,78,62,Mendoza,C_Indeterminada,9923,0,416,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",22/05/2020,79,63,Mendoza,C_Indeterminada,10636,0,431,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",23/05/2020,80,64,Mendoza,C_Indeterminada,11344,0,445,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",24/05/2020,81,65,Mendoza,C_Indeterminada,12068,0,452,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",25/05/2020,82,66,Mendoza,C_Indeterminada,12621,0,466,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",26/05/2020,83,67,Mendoza,C_Indeterminada,13214,0,490,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",27/05/2020,84,68,Mendoza,C_Indeterminada,13920,0,500,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",28/05/2020,85,69,Mendoza,C_Indeterminada,14689,0,508,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",29/05/2020,86,70,Mendoza,C_Indeterminada,15405,0,520,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",30/05/2020,87,71,Mendoza,C_Indeterminada,16204,3,528,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",31/05/2020,88,72,Mendoza,C_Indeterminada,16842,0,539,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",1/06/2020,89,73,Mendoza,C_Indeterminada,17394,8,556,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",2/06/2020,90,74,Mendoza,C_Indeterminada,18309,0,569,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",3/06/2020,91,75,Mendoza,C_Indeterminada,19238,0,582,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",4/06/2020,92,76,Mendoza,C_Indeterminada,20182,0,607,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",5/06/2020,93,77,Mendoza,C_Indeterminada,21027,1,632,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",6/06/2020,94,78,Mendoza,C_Indeterminada,22000,-1,648,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",7/06/2020,95,79,Mendoza,C_Indeterminada,22780,0,663,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",8/06/2020,96,80,Mendoza,C_Indeterminada,23609,1,690,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",9/06/2020,97,81,Mendoza,C_Indeterminada,24742,1,716,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",10/06/2020,98,82,Mendoza,C_Indeterminada,25961,0,735,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",11/06/2020,99,83,Mendoza,C_Indeterminada,27343,1,763,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",12/06/2020,100,84,Mendoza,C_Indeterminada,28742,2,785,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",13/06/2020,101,85,Mendoza,C_Indeterminada,30265,0,812,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",14/06/2020,102,86,Mendoza,C_Indeterminada,31555,7,833,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",15/06/2020,103,87,Mendoza,C_Indeterminada,32769,0,853,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",16/06/2020,104,88,Mendoza,C_Indeterminada,34111,3,877,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",17/06/2020,105,89,Mendoza,C_Indeterminada,35523,1,913,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",18/06/2020,106,90,Mendoza,C_Indeterminada,37455,3,944,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",19/06/2020,107,91,Mendoza,C_Indeterminada,39498,3,978,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",20/06/2020,108,92,Mendoza,C_Indeterminada,41170,5,992,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",21/06/2020,109,93,Mendoza,C_Indeterminada,42743,5,1009,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",22/06/2020,110,94,Mendoza,C_Indeterminada,44904,3,1038,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",23/06/2020,111,95,Mendoza,C_Indeterminada,47139,8,1077,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",24/06/2020,112,96,Mendoza,C_Indeterminada,49798,8,1112,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",25/06/2020,113,97,Mendoza,C_Indeterminada,52364,1,1147,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",26/06/2020,114,98,Mendoza,C_Indeterminada,55286,3,1183,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",27/06/2020,115,99,Mendoza,C_Indeterminada,57706,6,1206,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",28/06/2020,116,100,Mendoza,C_Indeterminada,59908,6,1230,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",29/06/2020,117,101,Mendoza,C_Indeterminada,62218,1,1279,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",30/06/2020,118,102,Mendoza,C_Indeterminada,64495,4,1307,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",1/07/2020,119,103,Mendoza,C_Indeterminada,67161,7,1351,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",2/07/2020,120,104,Mendoza,C_Indeterminada,69893,2,1385,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",3/07/2020,121,105,Mendoza,C_Indeterminada,72720,3,1436,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",4/07/2020,122,106,Mendoza,C_Indeterminada,75301,4,1479,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",5/07/2020,123,107,Mendoza,C_Indeterminada,77795,7,1503,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",6/07/2020,124,108,Mendoza,C_Indeterminada,80391,4,1577,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",7/07/2020,125,109,Mendoza,C_Indeterminada,83361,23,1642,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",8/07/2020,126,110,Mendoza,C_Indeterminada,86967,22,1694,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",9/07/2020,127,111,Mendoza,C_Indeterminada,90631,11,1719,transmision comunitaria,informe provincial,
AR-M,Mendoza,"11,68",1738929,"4,33",10/07/2020,128,112,Mendoza,C_Indeterminada,94006,12,1773,transmision comunitaria,informe provincial,
